ID	Date	Title	First_Author	Year	Venue	Cite_Key	Status	Repro	Valid	Claims	Pedagogy	Longevity	Book_Location	Notes
1	2025-12-22	[AlphaFold3] Accurate structure prediction of biomolecular interactions with AlphaFold 3	Abramson	2024	Nature	abramson_alphafold3_2024	INCLUDE	2	2	OK	M	?	Ch12 (protein models/variant effects)	
2	2025-12-22	Genome-wide prediction of disease variant effects with a deep protein language model	Brandes	2023	Nature Genetics	brandes_genome-wide_2023	INCLUDE	2	2	OK	H	+	Ch12 (genomic sequence modeling)	
3	2025-12-22	[AlphaMissense] Accurate proteome-wide missense variant effect prediction with AlphaMissense	Cheng	2023	Science	cheng_alphamissense_2023	INCLUDE	1	3	OK	H	+	Ch12 (genomic sequence modeling)	
4	2025-12-22	Robust deep learning–based protein sequence design using ProteinMPNN	Dauparas	2022	Science	dauparas_proteinmpnn_2022	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	
5	2025-12-22	ProtTrans: Towards Cracking the Language of Life's Code Through Self-Supervised Deep Learning and High Performance Computing	Elnaggar	2021		elnaggar_prottrans_2021	CITED	1	1	OK	M	?	Ch12	IEEE TPAMI (2022).
6	2025-12-22	[AlphaFold2] Highly accurate protein structure prediction with AlphaFold	Jumper	2021	Nature	jumper_alphafold2_2021	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	
7	2025-12-22	[ESM-2] Language models of protein sequences at the scale of evolution enable accurate structure prediction	Lin	2022		lin_esm-2_2022	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	Science (2023) via ESMFold/ESM-2 line of work.
8	2025-12-22	[ESM-1v] Language models enable zero-shot prediction of the effects of mutations on protein function	Meier	2021		meier_esm-1v_2021	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	NeurIPS 2021 (same title).
9	2025-12-22	Direct-coupling analysis of residue coevolution captures native contacts across many protein families		2011		morcos_dca_2011	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	No DOI/URL in BibTeX
10	2025-12-22	Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer	Raffel	2019		raffel_t5_2019	CITED	2	1	OK	L	+	Ch12 (methods background)	JMLR (2020).
11	2025-12-22	Transformer protein language models are unsupervised structure learners	Rao	2020		rao_transformer_2021	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	ICML 2021 (MSA Transformer).
12	2025-12-22	[ESM-1b] Biological structure and function emerge from scaling unsupervised learning to 250 million protein sequences	Rives	2021	Proceedings of the National Academy of Sciences of the United States of America	rives_esm_2021	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	
13	2025-12-22	UniRef: comprehensive and non-redundant UniProt reference clusters	Suzek	2007	Bioinformatics	suzek_uniref_2007	CITED	1	1	OK	M	?	Ch12	
14	2025-12-22	De novo design of protein structure and function with RFdiffusion	Watson	2023	Nature	watson_rfdiffusion_2023	INCLUDE	2	2	OK	M	+	Ch12 (protein models/variant effects)	
15	2025-12-22	XLNet: Generalized Autoregressive Pretraining for Language Understanding	Yang	2020		yang_xlnet_2020	INCLUDE	2	2	OK	M	+	Ch12 (genomic sequence modeling)	NeurIPS (2019).
